score,question,slug,condition_id,price_yes,price_no,logit_yes,logit_no,days_to_expiry,end_date,volume_24h,volume_total,liquidity,spread,best_bid,best_ask,num_outcomes,neg_risk,token_id_yes,token_id_no
2,International ODI: Sri Lanka vs England (Game 3) - Completed match?,crint-lka-gbr-2026-01-27-completed-match,0x0ed3f918b4ec5dcd71166329a44f8bd7ceae9cd8b2f96926c4c0736d83c0b8bc,0.538,0.462,0.15229366908004574,-0.15229366908004557,10,2026-02-03T04:00:00Z,0,518.72,11.89262,0.916,0.08,0.996,2,False,25645055992757732362811954722087951312889966293510174628880240504189289019672,51132613685047945342289782713374923511076994378974751535188819357280062793211
2,International ODI: Sri Lanka vs England (Game 3) - Team Top Batter Sri Lanka Winner,crint-lka-gbr-2026-01-27-team-top-batter-lka,0xd1dcbc31e912e91069145b201bd5ea1a5e559d7fba1d916669dab659d54d6aba,0.48,0.52,-0.0800427076735365,0.08004270767353656,10,2026-02-03T04:00:00Z,0,0,17.3858,0.84,0.06,0.9,2,True,47217908072742343875710447807890603622420359914600319842073052537985379386036,98671633337130348315547600387257452278994098144122302760464098136926385950364
2,International ODI: Sri Lanka vs England (Game 3) - Team Top Batter Draw,crint-lka-gbr-2026-01-27-team-top-batter-draw,0x092d58bb6dca25daf673764f11024d87d911398f880c08ef55a9b0a08a508e45,0.48,0.52,-0.0800427076735365,0.08004270767353656,10,2026-02-03T04:00:00Z,0,0,17.2458,0.84,0.06,0.9,2,True,92012030475703900816057788890186805094594289438801380634419088435468299397893,65277589857431161624131150377283132845171109502646943357639660580649054172421
2,International ODI: Sri Lanka vs England (Game 3) - Team Top Batter England Winner,crint-lka-gbr-2026-01-27-team-top-batter-gbr,0x87123f8fbea092706dd7f87788e55ac3f15f2de4984b6aeb08a327de2c8139bb,0.48,0.52,-0.0800427076735365,0.08004270767353656,10,2026-02-03T04:00:00Z,0,0,20.4116,0.84,0.06,0.9,2,True,84337982424465811937834928273033807023438214119145044994322256804911658989674,41926192932647658006477920893356442490124609643514632159515499787328448483638
2,Spread: Sunderland AFC (-1.5),epl-sun-bur-2026-02-02-spread-home-1pt5,0x8094278f4e9707965899f70ef1ff4e78775c87ba423e052e1f74a032e7390c1a,0.29,0.71,-0.8953840470548413,0.8953840470548413,10,2026-02-02T20:00:00Z,0,0,232.8669,0.1,0.24,0.34,2,False,3398957662005944717896699721546307821609321285643258970890344545708485771821,22850062186575652310689083125092821583097470747295023662933117005112335996823
2,Sunderland AFC vs. Burnley FC: O/U 1.5,epl-sun-bur-2026-02-02-total-1pt5,0xfd7a42b6bdc800e3d35bf5654b08a4464dd8e17da962b62c9085d463935ed246,0.69,0.31,0.8001193001121129,-0.8001193001121131,10,2026-02-02T20:00:00Z,0,0,214.1972,0.1,0.64,0.74,2,False,74038127636306332485681382448662587557022228507463481349791180563021548529216,60098209453752917820099178805139850627110246939597126556502839733841142358756
2,Sunderland AFC vs. Burnley FC: O/U 2.5,epl-sun-bur-2026-02-02-total-2pt5,0xa03ba84504b8f47cd7ece7cc02d183ccfd3f1e0ace021daeedc65e6e444c15f1,0.44,0.56,-0.2411620568168881,0.24116205681688824,10,2026-02-02T20:00:00Z,0,0,266.7975,0.1,0.39,0.49,2,False,32923852947842256332575375549649131199071248239101052267178734225316466232080,68266505551150779077838601588767045210109164382790014788392727559187252828426
2,Sunderland AFC vs. Burnley FC: O/U 3.5,epl-sun-bur-2026-02-02-total-3pt5,0xe01779bb6f66f099e3fc4e7da01c06ec66ee7c0a584cd9b38ae2e93cbc34c5c2,0.51,0.49,0.040005334613699206,-0.04000533461369925,10,2026-02-02T20:00:00Z,0,0,25.3176,0.92,0.05,0.97,2,False,106721673417651732549158749089824970241475193583958767606694918896250066601535,97263838950223923326610742209386073732884647652082118342581104357434203794366
2,Spread: AS Roma (-1.5),sea-udi-rom-2026-02-02-spread-away-1pt5,0xb067423b4e20e541d4c977d433f3bccf4152d94734895a321c84ea5359ac7864,0.28,0.72,-0.9444616088408512,0.9444616088408513,10,2026-02-02T19:45:00Z,0,0,309.1386,0.44,0.06,0.5,2,False,56849782413104892288814847051178560257581752922325071497779770004288142175094,111777454839039776573262415366769456709356031185115860496539599738164254315568
2,Sunderland AFC vs. Burnley FC: O/U 4.5,epl-sun-bur-2026-02-02-total-4pt5,0x3d2455fba486011e990f343f65f05da0f67b73c055fbb7293e38dfb58c096b20,0.505,0.495,0.020000666706669435,-0.020000666706669543,10,2026-02-02T20:00:00Z,0,0,26.7629,0.93,0.04,0.97,2,False,26023570250010326720582848603124196305746714578736642284072154242340261953874,18421041482802440664552931857688076389027184642736625375929033118105600202203
2,Udinese Calcio vs. AS Roma: O/U 1.5,sea-udi-rom-2026-02-02-total-1pt5,0x452398fa1608c0f09649121ec190945e8ba7008d9b4ac2a9df23bebd5c5e2c2f,0.63,0.37,0.5322168137473082,-0.5322168137473082,10,2026-02-02T19:45:00Z,0,0,172.7931,0.66,0.3,0.96,2,False,2744740801485794912165115209597635796140109523150976759223109536624189144859,62790454363624587538854419178279925680885151389949548634069366792422728188308
2,Sunderland AFC vs. Burnley FC: Both Teams to Score,epl-sun-bur-2026-02-02-btts,0x687ce05c96d9d93c0d5e1a02b26ba6cdb3c7267b2d07cd007a00eb8a6b06902f,0.5,0.5,0.0,0.0,10,2026-02-02T20:00:00Z,0,0,34.4479,0.86,0.07,0.93,2,False,91785850547704947413445803334880427414263788504842651283666468847665202915497,78997983368438825063029186434129755145044086624290247643745389650969214300395
2,Udinese Calcio vs. AS Roma: O/U 2.5,sea-udi-rom-2026-02-02-total-2pt5,0xc0ca6ed58521e711768bd1e95840b98ad60da6ffe2f38c0edbde10d34b852967,0.505,0.495,0.020000666706669435,-0.020000666706669543,10,2026-02-02T19:45:00Z,0,0,24.0229,0.93,0.04,0.97,2,False,14759991131537663930539758402621251634779997611223587127373775526293821375493,34635925369470069709181803083601342457251384495357471364555931189844888422287
2,Udinese Calcio vs. AS Roma: O/U 3.5,sea-udi-rom-2026-02-02-total-3pt5,0xd4056f24b13851046082872d7d6f716e16b0eeb8f5a89ed2b04ff5269665c122,0.38,0.62,-0.4895482253187058,0.4895482253187058,10,2026-02-02T19:45:00Z,0,0,169.9638,0.64,0.06,0.7,2,False,18859273291550256281967928266472617114533904040710149837595537554534627546107,18293588514164125618645187464236349599101585326098084571968201478810088102196
2,Udinese Calcio vs. AS Roma: O/U 4.5,sea-udi-rom-2026-02-02-total-4pt5,0x4b5c8325519e996c28ba65dfa11d349849507bc09ca5123e758f141fc95dc8a6,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T19:45:00Z,0,0,25.2005,0.91,0.06,0.97,2,False,23263685722826887322034592566647989077769626573836161395074361260928672278652,2704977269745432915758930663143614184632527056181668194160582671286495606300
2,Udinese Calcio vs. AS Roma: Both Teams to Score,sea-udi-rom-2026-02-02-btts,0x9d478932d7295eefec8ad40a9f5d5486ba4f16fe2906a9c89ee623c4fb41ba65,0.605,0.395,0.42634269312971956,-0.4263426931297195,10,2026-02-02T19:45:00Z,0,0,345.6617,0.71,0.25,0.96,2,False,102008284037328996332366380931917071127633298463578916737953492555339944165156,110761914560571220451650586980237735745900288665069860388878801669107392967437
2,Will RCD Mallorca win on 2026-02-02?,lal-mal-sev-2026-02-02-mal,0x1569ba7d355b7cfd6dae9816f8128eca13bcc212d55fccab55dab4c18d6068ec,0.41,0.59,-0.3639653772014119,0.3639653772014115,10,2026-02-02T20:00:00Z,0,0,760.9005,0.08,0.37,0.45,2,True,6929729739225409494012767686193445527640056777568827517505956102715103461853,52445044428213631227231365324146256569790825849661299726395847071782965276808
2,Will RCD Mallorca vs. Sevilla FC end in a draw?,lal-mal-sev-2026-02-02-draw,0x8f45c1d2af945ff6a14e0cede44b3ded64c8914603cee12bccaa5b3f23aa41f3,0.285,0.715,-0.9197933624253573,0.919793362425357,10,2026-02-02T20:00:00Z,0,0,645.7722,0.09,0.24,0.33,2,True,58630989718216687350885082550387717069590176761162228701144338410811031274792,114697358212118143971178075155522143351292841455212365490938034024260146552009
2,Will Sevilla FC win on 2026-02-02?,lal-mal-sev-2026-02-02-sev,0x3cda44612581778d2ef349c5e752873b09da483d7005ddcb1dbc1d105fb49241,0.305,0.695,-0.8236000689573807,0.8236000689573804,10,2026-02-02T20:00:00Z,0,2.857141,671.3624,0.09,0.26,0.35,2,True,59293896205951986919021638238122628859168604983772338163719120515978142080677,21230517538796395863787995252991539560904827207368644238237594652026166827756
2,Will CD Mirandés win on 2026-02-02?,es2-mir-mal-2026-02-02-mir,0x1c897d935a04cd0157fe7c31cf36f8ed05a8ac0400a2889cd33e9ce8b05ed4d8,0.475,0.525,-0.10008345855698265,0.10008345855698263,10,2026-02-02T19:30:00Z,0,0,113.2217,0.81,0.07,0.88,2,True,44290717321978236456168016288737983144282777484651728068882870486701904681433,63248461639072016929087758028121551759725161017746240520269789932819956889561
2,Will CD Mirandés vs. Málaga CF end in a draw?,es2-mir-mal-2026-02-02-draw,0xe656edee3cb711d22bce4c5aedcab2d2a50035d0925fe1f22481727570d26f85,0.475,0.525,-0.10008345855698265,0.10008345855698263,10,2026-02-02T19:30:00Z,0,0,110.468,0.81,0.07,0.88,2,True,58869075621300283986476041234205344170208122105708745610327818368622336975941,58932260011595023674435525031068428276742916278163073438839272249030092405179
2,Will Málaga CF win on 2026-02-02?,es2-mir-mal-2026-02-02-mal,0xa833dcada93d4dce3172e3f08b49382e033dbaa19dcdf2960f06bbf5603dea72,0.475,0.525,-0.10008345855698265,0.10008345855698263,10,2026-02-02T19:30:00Z,0,0,107.7296,0.81,0.07,0.88,2,True,66558630475160357023493635774561866184789020828930917139966771069229210884662,113518292993839786756190505417460263555593538258092590170378971971421494529910
2,Series: CTBC Flying Oyster Kill Handicap (-10.5) vs MVK Esports (+10.5),lol-mvk-cfo-2026-01-25-kill-handicap-home-10pt5,0x7fce98418e2ca2824d058c952a95e2542fcc8681c1da6384aa12ade5268154ed,0.51,0.49,0.040005334613699206,-0.04000533461369925,1,2026-01-25T12:00:00Z,0,0,19.6273,0.9,0.06,0.96,2,False,27917623397337096554123027995082168557139918590309509803718041523181417277198,54055087262909778022012266699512497142131516023330842254157678349005079226593
2,Spread: RCD Mallorca (-1.5),lal-mal-sev-2026-02-02-spread-home-1pt5,0x50e1ae8e544fb141e4af4a30d4457e5a44d4d5ddf9b872339e6dc5d2087580a1,0.51,0.49,0.040005334613699206,-0.04000533461369925,10,2026-02-02T20:00:00Z,0,0,21.6879,0.92,0.05,0.97,2,False,815770888048819571991899711447353644254299757860262745813197947363570580658,54862618211085476613147420119877908101918672523854751552555453029666737385109
2,RCD Mallorca vs. Sevilla FC: O/U 1.5,lal-mal-sev-2026-02-02-total-1pt5,0x50b416c34802c9cdb4f1c77697b7d7639d1db0290fa3eacb6e1478ccb7f58a30,0.68,0.32,0.7537718023763803,-0.7537718023763801,10,2026-02-02T20:00:00Z,0,0,210.3759,0.1,0.63,0.73,2,False,1277772278718124169300416453711068194278646632717873996101130429813274075721,22165193224012675237752542814776266527232041799971708657399998870761398533242
2,RCD Mallorca vs. Sevilla FC: O/U 2.5,lal-mal-sev-2026-02-02-total-2pt5,0xdd87990661ae735f53c56e44619b2d9bca92cb9143af24bb14a91ce3e2d5c9ea,0.43,0.57,-0.2818511521409879,0.2818511521409875,10,2026-02-02T20:00:00Z,0,0,268.7075,0.1,0.38,0.48,2,False,62850344439870147662791199104997045748686526824533527925656156210825862046067,61856779862658848475991868332970117225528187427351372915244842036286978128392
2,RCD Mallorca vs. Sevilla FC: O/U 3.5,lal-mal-sev-2026-02-02-total-3pt5,0x4551fc1a2111929d77ac478d3975c38d096d940d529b30a362ec96da59be6ab1,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T20:00:00Z,0,0,30.8723,0.91,0.06,0.97,2,False,52559177385165225951264818066725503808280515428306622970368107582962362962267,72519726032425244057427090648837672637778544242833556486559804992994795292368
2,RCD Mallorca vs. Sevilla FC: O/U 4.5,lal-mal-sev-2026-02-02-total-4pt5,0xb957846be494d2cad5d1e233adcbcdedc49df8a2cd1d4c1e7b3ff192561db94e,0.505,0.495,0.020000666706669435,-0.020000666706669543,10,2026-02-02T20:00:00Z,0,0,28.7629,0.93,0.04,0.97,2,False,53350959957639258787175443977059665559550255377649832886719717408054083278101,70870648046963150509254157083748091158941101186601996567700452426289154011985
2,RCD Mallorca vs. Sevilla FC: Both Teams to Score,lal-mal-sev-2026-02-02-btts,0xc4599c11b18e516b4fa11d9cbec2cb7e260a463de8383dcf4fa64457bf6ec01e,0.505,0.495,0.020000666706669435,-0.020000666706669543,10,2026-02-02T20:00:00Z,0,0,31.3172,0.89,0.06,0.95,2,False,62176718838751695464063646924397730771015591371848784535019770845948658963789,16335735579757873023735145565091387323532087711021572846238027537288589000010
2,Olimpia Milano vs. Pallacanestro Varese,bkseriea-oli-pal3-2026-01-26,0x6d2986194fa7eff932ab44822e2123a2ce77ce5b24408cec6cf7b42e555d2032,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T19:00:00Z,0,100,24.7902,0.91,0.06,0.97,2,False,36592232725508528167032095770449454477959358543457958471237251634104622699420,61127016857118950295227788208384696732793373877930647052586459063220802101121
2,Vanoli Basket Cremona vs. Virtus Bologna,bkseriea-van-vir-2026-01-26,0xd034c9d0b1dc722e3357d174bae01fe72a213d52a9e217066424aa025710e567,0.505,0.495,0.020000666706669435,-0.020000666706669543,10,2026-02-02T19:30:00Z,0,0,26.2233,0.93,0.04,0.97,2,False,4945846481492876306755061568696916354696926746777519659439594920189348729746,61425930074236877875530337986416073768102282923853052180987262433213469984987
2,AA Argentinos Juniors vs. CA Belgrano: O/U 1.5,arg-aaj-bel-2026-02-02-total-1pt5,0xc9a60653db9dab33fa522e504f1f4bea6f325607d9c4a03da5cad8fa01b1e5b8,0.505,0.495,0.020000666706669435,-0.020000666706669543,10,2026-02-03T01:00:00Z,0,0,28.9133,0.93,0.04,0.97,2,False,109500847419653911919578497618462057007488249554961387174143597275117541413912,20876262992952905075209578581762225155095921048082828045396661777045683771693
2,AA Argentinos Juniors vs. CA Belgrano: O/U 2.5,arg-aaj-bel-2026-02-02-total-2pt5,0xfecd89c98d33c6a7b8c530d536360fbacf5ea7d9a6e1b379ecdf1cae6afa0595,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-03T01:00:00Z,0,0,27.3727,0.91,0.06,0.97,2,False,86815126602090304234603657458099777470220318980586332814503459153389170174827,103966153412080456538939975264697583251125329855049632528388114974944853141349
2,AA Argentinos Juniors vs. CA Belgrano: O/U 3.5,arg-aaj-bel-2026-02-02-total-3pt5,0x296c8939bc413d9e9aba144bdd48c5c5907db331e79dcc3d28c6053a62ce2231,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-03T01:00:00Z,0,0,27.7009,0.91,0.06,0.97,2,False,41887374684320053421910457354885639231309732013649900149925526735955151704650,25433786614512652027844012509597687808728303718323787104045079685565775715972
2,AA Argentinos Juniors vs. CA Belgrano: O/U 4.5,arg-aaj-bel-2026-02-02-total-4pt5,0x22e3165b1002b6c2827bb59e451357fc568360d6161c912a9c4ef267187dab47,0.505,0.495,0.020000666706669435,-0.020000666706669543,10,2026-02-03T01:00:00Z,0,0,28.7629,0.93,0.04,0.97,2,False,33692288922787908947394617477193737909575390751729594352871960151823840314662,75999784598393163745262317690578995081137107444630678657756538939300896660377
2,AA Argentinos Juniors vs. CA Belgrano: Both Teams to Score,arg-aaj-bel-2026-02-02-btts,0x6fd9eda5c5c4c8c18901cc838e03cb507ed915419412d45436bae3706f904bd2,0.51,0.49,0.040005334613699206,-0.04000533461369925,10,2026-02-03T01:00:00Z,0,0,34.0056,0.9,0.06,0.96,2,False,41897427956528888911175620456920197131605519662867584873438490588746594368626,111148255904447809416465758862146322412345470027082790674363847672617112405422
2,CA Unión vs. CA Gimnasia y Esgrima de Mendoza: O/U 1.5,arg-uni-gye-2026-02-02-total-1pt5,0x850058e82b44a19bad013b0fde7640d07b0e6d93e27f8baac2eb289acc81e43e,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-03T01:00:00Z,0,0,29.2723,0.91,0.06,0.97,2,False,62286186822670069302095126189229875455768470156173688991396669941172640107035,93933135886473081110230947293469885369295263333795540464032048707306040679632
2,CA Unión vs. CA Gimnasia y Esgrima de Mendoza: O/U 2.5,arg-uni-gye-2026-02-02-total-2pt5,0x9b0b8d5433701e9e8af7f63c586b7cbca7dac536692834df06668359a8be9ac4,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-03T01:00:00Z,0,0,29.2723,0.91,0.06,0.97,2,False,16089014020762103003722356263106934759372161168439836631781507588568159078951,93625153701728868064835623789277841596151818707636572221770759466599301220352
2,CA Unión vs. CA Gimnasia y Esgrima de Mendoza: O/U 3.5,arg-uni-gye-2026-02-02-total-3pt5,0x6653c4eb63e7662bde15ab373ff5e104d218221cf27d2c6d3eb1e4cb468dc25d,0.505,0.495,0.020000666706669435,-0.020000666706669543,10,2026-02-03T01:00:00Z,0,0,28.7629,0.93,0.04,0.97,2,False,41329830880104085954572287399772490407516736293456774545612265377286945361737,67860549112098919993314581215692152037602718246251191923873030818241033772368
2,CA Unión vs. CA Gimnasia y Esgrima de Mendoza: O/U 4.5,arg-uni-gye-2026-02-02-total-4pt5,0x5e4e735b8ae0e83c5150c90860cdf7b560b57ba9a60fd47bc16d1abf620dd690,0.505,0.495,0.020000666706669435,-0.020000666706669543,10,2026-02-03T01:00:00Z,0,0,28.7629,0.93,0.04,0.97,2,False,69526415656359943093243294741528995158824018288863834437790461242591055752142,36842489019241612860642939534964869701877469082149218615455991980419125610659
2,CA Unión vs. CA Gimnasia y Esgrima de Mendoza: Both Teams to Score,arg-uni-gye-2026-02-02-btts,0x2f964fb2fb8b46b7a900b762f890880bb0feec96de3a255a6ba665d3090137eb,0.51,0.49,0.040005334613699206,-0.04000533461369925,10,2026-02-03T01:00:00Z,0,0,32.0052,0.9,0.06,0.96,2,False,97506356196319953363452536617153533946694298933203750640959014673536489359896,49004598343294838189945562528568026089364568426385781055883802969013489091462
2,CA Tigre vs. Racing Club: O/U 1.5,arg-tig-rac-2026-02-02-total-1pt5,0xf7f42781b362a4eabbb135fa6413928b7c8c0e12c827a1521c77c28be12e5fdb,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T22:45:00Z,0,0,25.974,0.91,0.06,0.97,2,False,72483733931686329390106596042677442711130163241514497412594457637893262367772,98896799002654454349146006028235287779715423265568662869546242759908290142921
2,CA Tigre vs. Racing Club: O/U 2.5,arg-tig-rac-2026-02-02-total-2pt5,0x3bb72353f8260e030edf3c69ac074e41c5705ab9fd65c8ca8849dca563001baa,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T22:45:00Z,0,0,28.6855,0.91,0.06,0.97,2,False,95740248904176747090214712646748188358733392599082234321734040612306769368148,34106393916475603067613533224898664761445770929665735993363378306281579884990
2,CA Tigre vs. Racing Club: O/U 3.5,arg-tig-rac-2026-02-02-total-3pt5,0x6d3fa4872acbaa8d7ec15202a17dce6e6c42e1995a7b72370828dd115deb9668,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T22:45:00Z,0,0,29.1223,0.91,0.06,0.97,2,False,74320963277940016121180741501763811765457988926235438562952868393035145943518,70431494270047839727948692353802618742452296317070898794897354827317922130278
2,CA Tigre vs. Racing Club: O/U 4.5,arg-tig-rac-2026-02-02-total-4pt5,0x024ddf49b8aedefc0120e31637db5fc1f0f1cabb1060adedc9747339e0483c1c,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T22:45:00Z,0,0,31.2723,0.91,0.06,0.97,2,False,51919253188927678392057879978673593756313787878152864235094024925437939365630,77764843513036121405724889858032427492670140847984373234402198439612752257501
2,CA Tigre vs. Racing Club: Both Teams to Score,arg-tig-rac-2026-02-02-btts,0xff907915a031b19b94e07703b437c4634ed6c751a911ef7094131b6673f8ff56,0.51,0.49,0.040005334613699206,-0.04000533461369925,10,2026-02-02T22:45:00Z,0,0,30.0056,0.9,0.06,0.96,2,False,56479249563665965669493921873818772281533903126559628810695390008501399883290,13301241407916541906449213497107950573735239261715045143557853055471043968809
2,CSyD Defensa y Justicia vs. Estudiantes de La Plata: O/U 1.5,arg-def-est-2026-02-02-total-1pt5,0x20c2e15f71cbd329c515ba8afb915e2eff3408c8b287a373cdececcdb24d5302,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T20:30:00Z,0,0,31.1223,0.91,0.06,0.97,2,False,66713521023242604698585576351989975756457648549324939670059042464861047164360,17752480648136806313861294809355542373485448146972199691443343886207682955679
2,CSyD Defensa y Justicia vs. Estudiantes de La Plata: O/U 2.5,arg-def-est-2026-02-02-total-2pt5,0xc66bd00680667695eb39b7aa11dff6c8808242b86e3e46f6ce0476b6661757ea,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T20:30:00Z,0,0,29.6005,0.91,0.06,0.97,2,False,65599447351917875064928736330588738286064034563965975914539247492065364662723,40069251835140226420273601030992733154879247613889253934601586766432751101343
2,CSyD Defensa y Justicia vs. Estudiantes de La Plata: O/U 3.5,arg-def-est-2026-02-02-total-3pt5,0xa81bd14ef7e0f8dbb378ec735032d2465e5634729d4c38d1794277a45af418d8,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T20:30:00Z,0,0,26.5062,0.91,0.06,0.97,2,False,99051748847172085349816389908181152945737077247196151322801591559489279977758,38791994412772580302758550242263222724764462093375916675573424618121633222161
2,CSyD Defensa y Justicia vs. Estudiantes de La Plata: O/U 4.5,arg-def-est-2026-02-02-total-4pt5,0x8e45896bfd278f4a92cb73793008bce8bbe8a923f38d45294c17bd1c525e07ef,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T20:30:00Z,0,0,29.8358,0.91,0.06,0.97,2,False,83523805954869951915380593741935842993592563065453868046059032056517127781400,39966733366500986926808116697754885447043202754224406758286348706434738860621
2,CSyD Defensa y Justicia vs. Estudiantes de La Plata: Both Teams to Score,arg-def-est-2026-02-02-btts,0xf625f3036075b3d302c9b1612fff1d6edba426a217c2b88c16b948c70482fbf7,0.51,0.49,0.040005334613699206,-0.04000533461369925,10,2026-02-02T20:30:00Z,0,0,32.0052,0.9,0.06,0.96,2,False,39583531292925729380405403096647992775471901153044303622479615934690782354005,90994101603580962655894640711999808617435672366072159869675966479534218394063
2,Gimnasia y Esgrima de La Plata vs. CA Aldosivi: O/U 1.5,arg-gim-ald-2026-02-02-total-1pt5,0xf98df3c2c7fd335f48bb4bbdb76939ef0679eb241d2f45b809c8c871fa779e2d,0.505,0.495,0.020000666706669435,-0.020000666706669543,10,2026-02-02T20:30:00Z,0,0,28.7629,0.93,0.04,0.97,2,False,85902789346087985112643113033368076529351354598469181510678309282445980874142,57611748206366865112133587316490168406288143918691669166106360523269528025705
2,Gimnasia y Esgrima de La Plata vs. CA Aldosivi: O/U 2.5,arg-gim-ald-2026-02-02-total-2pt5,0x2fd3f332242c341799dae57ced772b161e72ae3677801d2bae4de5d6c98e92ff,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T20:30:00Z,0,0,26.4508,0.91,0.06,0.97,2,False,85678340149886281866254387257931476469606875987750553087270628097836853484298,16990300310885600826216169300875328532472993684266597743381519474450198051974
2,Gimnasia y Esgrima de La Plata vs. CA Aldosivi: O/U 3.5,arg-gim-ald-2026-02-02-total-3pt5,0x0b88e402406d5720ae53b5903651418e50e874441669be297bbd92eb63393da3,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T20:30:00Z,0,0,25.4505,0.91,0.06,0.97,2,False,12312642259957667734678472248786281876679444603001659451419215791908523585709,102648978338960393697024903748887426340791479766276757328500922322415730835076
2,Gimnasia y Esgrima de La Plata vs. CA Aldosivi: O/U 4.5,arg-gim-ald-2026-02-02-total-4pt5,0x1e46b58768da05adf569a132c9d00f89a6a80a623478fbb617aa553ea089f79b,0.515,0.485,0.06001800972625295,-0.06001800972625304,10,2026-02-02T20:30:00Z,0,0,25.4505,0.91,0.06,0.97,2,False,48159107359863611742273883461493577940952247825193166026926944618149136794612,58431872408570906165045539670782379704649072126267122433999533070180697022376
2,Gimnasia y Esgrima de La Plata vs. CA Aldosivi: Both Teams to Score,arg-gim-ald-2026-02-02-btts,0x3824ec6cf2d15da902cf826bbbf1fdc52bde3792befbc9c8e03d8ac267aef141,0.51,0.49,0.040005334613699206,-0.04000533461369925,10,2026-02-02T20:30:00Z,0,0,31.0572,0.9,0.06,0.96,2,False,87686255609815446668753445396774446227714223306057062572567936420025741756243,84061882333716971375686764084400971961990398985598019327035444138217869865377
2,Games Total: O/U 2.5,dota2-z10-pr1-2026-01-24-total-games-2pt5,0x0b5ae31341918ba3b0bac1d8305c5bb205834b44d11b925b07d19ea39fc7b054,0.515,0.485,0.06001800972625295,-0.06001800972625304,1,2026-01-24T15:00:00Z,0,0,266.6759,0.89,0.07,0.96,2,False,84434751727598638769840763628538629719127391965434872102974204115558500824253,77331872997200013131113371118911892389886044575871879985397377539352325570648
2,Game Handicap: Z10 (-1.5) vs Power Rangers (+1.5),dota2-z10-pr1-2026-01-24-game-handicap-away-1pt5,0x3d20ee0a0b9bbefd5b385a764474f7531bff33b5c1dddce5b77098460d12ec11,0.51,0.49,0.040005334613699206,-0.04000533461369925,1,2026-01-24T15:00:00Z,0,0,11.6156,0.9,0.06,0.96,2,False,60460878499131466223855202008193092126278114761109830843981422604338186972150,17876700895282311060244112770906980230031046048555424636797179850289471340533
2,Dota 2: Virtus.pro vs Valinor - Game 1 Winner,dota2-vp-valino-2026-01-24-game1,0xc46e411b15d31f7ebaf977c15f493c9f932290f1e6e3e9503acbc56ec357b4ce,0.515,0.485,0.06001800972625295,-0.06001800972625304,1,2026-01-24T16:30:00Z,0,0,169.6408,0.89,0.07,0.96,2,False,106074088763130589863066072910162843291708824279487864020989082408568044794595,35141376305927078964275753415943675058093531220009590139658016091042622779086
2,Dota 2: Virtus.pro vs Valinor - Game 2 Winner,dota2-vp-valino-2026-01-24-game2,0x189cbe986d70dcafdd1ba2f91fc664cac59e9800128c7207b378ccaf27942bad,0.515,0.485,0.06001800972625295,-0.06001800972625304,1,2026-01-24T16:30:00Z,0,0,167.763,0.89,0.07,0.96,2,False,69343980175166042093015399689008287769990135814001655234746477572442131682461,35610825053516714432766938296497656545238141212864970548478240790217650360535
2,Games Total: O/U 2.5,dota2-vp-valino-2026-01-24-total-games-2pt5,0xa6b1d7d91f672f8dbe98cd5daad64df4452ceb3d89e123d12fb03cfd89513cc6,0.515,0.485,0.06001800972625295,-0.06001800972625304,1,2026-01-24T18:30:00Z,0,0,188.3134,0.89,0.07,0.96,2,False,109054152953052413015003440784606390435743451235850355389177988376795508665876,59089938364604464663188072974396287582045448827591530117914098888078263843471
2,Game Handicap: VP (-1.5) vs Valinor (+1.5),dota2-vp-valino-2026-01-24-game-handicap-away-1pt5,0xd02719cfe280620f6009e92dc5dccd76c60adfe5e72c6de510deaa74c6ecb68c,0.505,0.495,0.020000666706669435,-0.020000666706669543,1,2026-01-24T18:30:00Z,0,0,9.5427,0.91,0.05,0.96,2,False,91198337573194650151992898753920978823219842987019578756763773581537303415085,74864098468553901399853559213446657710784620733637224256995745552140572256173
