id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,featured_start_at,featured_end_at,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,metadata_indexed_search_text,metadata_program_view_hides_play_button,narrator_medium_bio,metadata_exclude_from_search,narrator_short_bio,subtitle,restricted_to_products,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors
3cT_KeX0I6,aMxVdeYd4g,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-05-08T17:00:00.000Z,10164,"20,000 Z's Under the Sea with Cap'n Dreambeard",en,0-default,"Take a deep dive to the ocean's floor with Cap'n Dreambeard and his daughter, Mari.",3250eb561901971222b11e9304b85c2a,False,True,sleep_stories,generic,False,2022-05-02T17:46:21.067Z,2025-03-25T17:13:35.290Z,Schlafgeschichte,1yk67B56,Brad Einstein,True,vkpuJFz4Ut,Cap'n Dreambeard,"Mit seiner Herkunft aus den funkelnden Meeren ist Cap’n Dreambeard eine dreifache Bedrohung: Pirat, Segler und Synchronsprecher.  Unser Kapitän stammt ursprünglich aus Cleveland und erwarb zunächst einen Abschluss an der Seafarers Academy. Er bewies unter den berühmten Lord Lobster Legs seine Fähigkeiten in der Schatzsuche, Crew-Moral und Bartpflege.Wenn er nicht gerade Seemannsgarn spinnt, häkelt er mit echtem Garn kleine Tücher für seinen zahmen Papagei und seine Tochter Mari.Gesprochen von Erik Braa",False,2021-06-03T16:55:08.643Z,2023-04-27T20:31:48.445Z,0e19c08234beb1af64decb6e0b682f70,image,image/jpeg,280286.0,https://assets.calm.com/0e19c08234beb1af64decb6e0b682f70.jpeg,844.0,844.0,"['#508adb', '#242c54']",3b1155519062ccbc03fbc5ae14b20138,image,image/jpeg,2199604,https://assets.calm.com/3b1155519062ccbc03fbc5ae14b20138.jpeg,2500,2500,"['#fbd40f', '#077284']",4e80e67eb18298205f5504eec2302709,image,image/jpeg,2366917,https://assets.calm.com/4e80e67eb18298205f5504eec2302709.jpeg,2500,2500,"['#fbd40f', '#087284']",,,,,,,,,4e80e67eb18298205f5504eec2302709,image,image/jpeg,2366917,https://assets.calm.com/4e80e67eb18298205f5504eec2302709.jpeg,2500,2500,"['#fbd40f', '#087284']",3b1155519062ccbc03fbc5ae14b20138,image,image/jpeg,2199604,https://assets.calm.com/3b1155519062ccbc03fbc5ae14b20138.jpeg,2500,2500,"['#fbd40f', '#077284']",,Erik Braa,False,,,,,,,,,,,,,,
gWvNRAHGF,_FJMHL9SQ4,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2018-11-26T20:51:59.864Z,138,Curiosities of the Sky,en,0-default,Join Alan as you explore the magical constellations that make up the celestial canvas of our sleepy night’s sky.,02ca0acb2e4c3ff5d5babf0f62749413,False,True,sleep_stories,generic,False,2018-10-23T02:55:19.382Z,2025-03-07T22:23:45.372Z,Schlafgeschichte,mn5Zj3J3,Garrett Serviss,True,VJozWbHQX,Alan Sklar,"Alan Sklar schloss sein Studium in Dartmouth ab und ist seit über 25 Jahren hauptberuflich Schauspieler. Er hat über 200 Hörbücher und Tausende private Projekte für Kunden aus Gesundheitswesen, Finanzbranche und Wirtschaft sowie unzählige Radio- und Fernsehwerbespots eingesprochen. Als Stimme aus dem Off auf Firmenveranstaltungen hat er tausendmal „Sehr geehrte Damen und Herren, bitte nehmen Sie Ihre Plätze ein“ gesagt. Auf seiner Website www.alansklar.com kann man mehr über ihn erfahren.",False,2017-06-27T20:45:52.186Z,2017-06-29T22:40:00.090Z,4d69dedead6a6e617390d4d2b021119e,image,image/jpeg,30453.0,https://assets.calm.com/4d69dedead6a6e617390d4d2b021119e.jpeg,600.0,600.0,"['#4a444a', '#cba99f', '#b3b8c3']",5fdcbc12eb6cc820e45320b9965f3311,image,image/jpeg,11104251,https://assets.calm.com/5fdcbc12eb6cc820e45320b9965f3311.jpeg,1920,1920,"['#4450ac', '#0c2c62']",10c0a574d8f8d5b53642a3602a71b535,image,image/jpeg,10413643,https://assets.calm.com/10c0a574d8f8d5b53642a3602a71b535.jpeg,1920,1920,"['#344ca4', '#152c74']",,,,,,,,,10c0a574d8f8d5b53642a3602a71b535,image,image/jpeg,10413643,https://assets.calm.com/10c0a574d8f8d5b53642a3602a71b535.jpeg,1920,1920,"['#344ca4', '#152c74']",5fdcbc12eb6cc820e45320b9965f3311,image,image/jpeg,11104251,https://assets.calm.com/5fdcbc12eb6cc820e45320b9965f3311.jpeg,1920,1920,"['#4450ac', '#0c2c62']","Seit über 25 Jahren hauptberuflicher Sprecher. Liest Naturerzählungen, fiktive Geschichten und alte Schlafgeschichten.",,,,,,,,,,,,,,,,
VXVsDKPCAB,x4NJo_7CKz,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-06-18T17:00:00.000Z,74,An Evening in Hyde Park,en,0-default,Stroll along the paths of these idyllic London gardens where magic awaits around every bend.,a6560d5fcbd128e30556a492a7e7d2f2,False,True,sleep_stories,generic,False,2020-06-18T00:17:16.401Z,2024-10-19T16:14:45.947Z,Schlafgeschichte,63PB06XR,Andrew Martin,True,QyYTFNcXlZ,Ramon Tikaram,"Ramon arbeitet seit 25 Jahren international als Schauspieler. Er war bereits in Pennyworth, Fortitude und
Game of Thrones zu sehen. Außerdem synchronisierte er Dorian Pavus im Rollenspiel „Dragon Age: Inquisition“. Er wohnt in den verschlafenen
Wäldern von Wiltshire, England.",False,2020-03-12T15:51:04.006Z,2020-07-30T19:18:40.767Z,40c90012e113b2ff684693d180cfa21f,image,image/jpeg,60467.0,https://assets.calm.com/40c90012e113b2ff684693d180cfa21f.jpeg,240.0,240.0,"['#454545', '#d4d4d4', '#a7a7a7']",cc0893a763a6744585b750b059c50ccb,image,image/jpeg,1342450,https://assets.calm.com/cc0893a763a6744585b750b059c50ccb.jpeg,1920,1920,"['#076ecf', '#405904']",292d5f1f1d3a839d5ac3ce00c67a3db5,image,image/jpeg,1363340,https://assets.calm.com/292d5f1f1d3a839d5ac3ce00c67a3db5.jpeg,1920,1920,"['#056bcf', '#4a6204']",,,,,,,,,292d5f1f1d3a839d5ac3ce00c67a3db5,image,image/jpeg,1363340,https://assets.calm.com/292d5f1f1d3a839d5ac3ce00c67a3db5.jpeg,1920,1920,"['#056bcf', '#4a6204']",cc0893a763a6744585b750b059c50ccb,image,image/jpeg,1342450,https://assets.calm.com/cc0893a763a6744585b750b059c50ccb.jpeg,1920,1920,"['#076ecf', '#405904']",,,,,,,,,,,,,,,,,
dZrG_eLhV4,J6wnw8YUhd,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-07-27T17:00:00.000Z,50,Islands of the Puget Sound,en,0-default,"Explore a tranquil island in the Pacific Northwest, where eagles nest and mountains rise up from the sea.",7485a606172dac85ca2b23822a992a38,False,True,sleep_stories,generic,False,2021-07-15T21:57:24.164Z,2024-11-14T18:07:08.234Z,Schlafgeschichte,2pY89wL6,Candace Rose Rardon,True,VJgmbWSX7,Erik Braa,"Die Wikinger sind los! Erik ist der #VikingofVoice!  Alles begann mit Videospielen und am bekanntesten ist er als Stimme von Draven, Jax und VelKoz in League of Legends Er hat in Hunderten von Spielen von Heroes of the Storm bis hin zum The Walking Dead-Spiel für Telltale Games mitgewirkt. Und auch Hörbücher wie „White Tiger Legend“ und Schlafgeschichten wie „Die transsibirische Eisenbahn“ sowie Werbespots und Anzeigen eingesprochen.",False,2017-06-27T20:45:52.187Z,2023-02-13T22:54:11.045Z,c82f3afed1ab10a6c3fe131a820db22a,image,image/png,778105.0,https://assets.calm.com/c82f3afed1ab10a6c3fe131a820db22a.png,737.0,737.0,"['#704c35', '#583114']",659f34f534659332fc22d75ea25c736f,image,image/jpeg,2912116,https://assets.calm.com/659f34f534659332fc22d75ea25c736f.jpeg,2000,2000,"['#045c9a', '#045496']",0badaf202828201914b1795ad37ea3de,image,image/jpeg,2966659,https://assets.calm.com/0badaf202828201914b1795ad37ea3de.jpeg,2000,2000,"['#045c9a', '#045496']",,,,,,,,,0badaf202828201914b1795ad37ea3de,image,image/jpeg,2966659,https://assets.calm.com/0badaf202828201914b1795ad37ea3de.jpeg,2000,2000,"['#045c9a', '#045496']",659f34f534659332fc22d75ea25c736f,image,image/jpeg,2912116,https://assets.calm.com/659f34f534659332fc22d75ea25c736f.jpeg,2000,2000,"['#045c9a', '#045496']",Synchronsprecher und Hörbucherzähler aus Norwegen. Er liest Sacherzählungen und Zugreisegeschichten.,,,,,,,,,,,,,,,,
6BDIq3lQ7Z,ajHKGhStQe,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-11-28T18:00:00.000Z,24,Professor Rambles,en,0-default,Join the Rambles Adventurers Society for a cozy exploration of outer space.,bb01659b69562436315e3468d95a60b8,False,True,sleep_stories,generic,False,2021-11-10T23:07:11.385Z,2025-03-06T18:22:35.629Z,Schlafgeschichte,q3PwYKDV,Sam Friedman & Jacob Young,True,PA22woS9tC,Professor Rambles,"Professor Rambles ist ein kleiner Abenteurer mit einem sehr großen Leben. Der Professor fliegt gern mit seinem Heißluftballon um die Welt und hat dazu noch mehrere Ehrendiplome inne. Er hält einen Highscore in seiner Lieblingsspielhalle und ist der Leiter der Rambles Adventurers Society – einem geheimen Club von Interspezies-Entdeckern, die sich auf nicht allzu geheime Weise begrüßen: „Yayayayaya“.",False,2021-11-10T23:07:29.637Z,2022-06-10T13:17:32.958Z,de78116e1ddc7ac009a665b6ba742373,image,image/jpeg,625372.0,https://assets.calm.com/de78116e1ddc7ac009a665b6ba742373.jpeg,700.0,700.0,"['#940d57', '#95074c']",88e00424097da5eb44249b115e8c2cdb,image,image/jpeg,8265233,https://assets.calm.com/88e00424097da5eb44249b115e8c2cdb.jpeg,3000,3000,"['#c96724', '#99044c']",6007d4a5dd4e6c0afaf8d53984e6166a,image,image/jpeg,7576306,https://assets.calm.com/6007d4a5dd4e6c0afaf8d53984e6166a.jpeg,3000,3000,"['#d07f45', '#870b4b']",,,,,,,,,6007d4a5dd4e6c0afaf8d53984e6166a,image,image/jpeg,7576306,https://assets.calm.com/6007d4a5dd4e6c0afaf8d53984e6166a.jpeg,3000,3000,"['#d07f45', '#870b4b']",88e00424097da5eb44249b115e8c2cdb,image,image/jpeg,8265233,https://assets.calm.com/88e00424097da5eb44249b115e8c2cdb.jpeg,3000,3000,"['#c96724', '#99044c']",,,,,,,,,,,,,,,,,
5eUOFVxUQ4,12dt7p6vFu,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-01-02T17:20:06.203Z,97,Sierra and the Moonlit Ball,en,0-default,Calm's very own Michael Acton Smith narrates this musical kids story about a young girl's journey to dreamland,6d13cc58d1d95c62ab939dfc662b7e13,False,True,sleep_stories,generic,False,2019-12-31T18:00:27.388Z,2025-03-10T15:21:28.839Z,Schlafgeschichte,8LP0xvpB,Steve Cleverley & Sanj Sen,True,N89OBV78p,Michael Acton Smith,"Michael ist Mitgründer und Co-CEO von Calm, der Erfinder der Moshi Monsters und Gründer von Mind Candy.",False,2018-01-05T18:34:21.679Z,2018-01-06T19:48:53.984Z,cd58d0b8f03611357bd0b9074d1f7370,image,image/jpeg,644651.0,https://assets.calm.com/cd58d0b8f03611357bd0b9074d1f7370.jpeg,1745.0,1769.0,"['#cecece', '#282828', '#646464']",397479da025053ed32483dd650d252cb,image,image/jpeg,8292059,https://assets.calm.com/397479da025053ed32483dd650d252cb.jpeg,1920,1920,"['#527daf', '#0b3c78']",7fdf90b56e842ff13aedf87d359b4e66,image,image/jpeg,8289980,https://assets.calm.com/7fdf90b56e842ff13aedf87d359b4e66.jpeg,1920,1920,"['#527daf', '#0b3c78']",,,,,,,,,7fdf90b56e842ff13aedf87d359b4e66,image,image/jpeg,8289980,https://assets.calm.com/7fdf90b56e842ff13aedf87d359b4e66.jpeg,1920,1920,"['#527daf', '#0b3c78']",397479da025053ed32483dd650d252cb,image,image/jpeg,8292059,https://assets.calm.com/397479da025053ed32483dd650d252cb.jpeg,1920,1920,"['#527daf', '#0b3c78']",,,,,,,,,,,,,,,,,
zThgCPPGFF,YYva3GmvSN,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-06-10T17:00:00.000Z,75,Twilight to Moonlight,en,0-default,Drift away to the sleepy countryside in this story told entirely through the sounds of nature.,2a961b1a7f95ab672ad93151d0213fc7,False,True,sleep_stories,generic,False,2020-06-10T00:47:13.204Z,2025-03-10T16:27:31.472Z,Schlafgeschichte,D3v5oyD3,Casey Langfelder,True,VJgmbWSX7,Erik Braa,"Die Wikinger sind los! Erik ist der #VikingofVoice!  Alles begann mit Videospielen und am bekanntesten ist er als Stimme von Draven, Jax und VelKoz in League of Legends Er hat in Hunderten von Spielen von Heroes of the Storm bis hin zum The Walking Dead-Spiel für Telltale Games mitgewirkt. Und auch Hörbücher wie „White Tiger Legend“ und Schlafgeschichten wie „Die transsibirische Eisenbahn“ sowie Werbespots und Anzeigen eingesprochen.",False,2017-06-27T20:45:52.187Z,2023-02-13T22:54:11.045Z,c82f3afed1ab10a6c3fe131a820db22a,image,image/png,778105.0,https://assets.calm.com/c82f3afed1ab10a6c3fe131a820db22a.png,737.0,737.0,"['#704c35', '#583114']",765317dc403ef36be4c1d20c6a9b7594,image,image/jpeg,744165,https://assets.calm.com/765317dc403ef36be4c1d20c6a9b7594.jpeg,1920,1920,"['#e7830d', '#054a7c']",2c55e259b1838770c1ef8c0b6c6d9136,image,image/jpeg,796482,https://assets.calm.com/2c55e259b1838770c1ef8c0b6c6d9136.jpeg,1920,1920,"['#e7830d', '#055388']",,,,,,,,,2c55e259b1838770c1ef8c0b6c6d9136,image,image/jpeg,796482,https://assets.calm.com/2c55e259b1838770c1ef8c0b6c6d9136.jpeg,1920,1920,"['#e7830d', '#055388']",765317dc403ef36be4c1d20c6a9b7594,image,image/jpeg,744165,https://assets.calm.com/765317dc403ef36be4c1d20c6a9b7594.jpeg,1920,1920,"['#e7830d', '#054a7c']",Synchronsprecher und Hörbucherzähler aus Norwegen. Er liest Sacherzählungen und Zugreisegeschichten.,,,,,,,,,,,,,,,,
rgKpnsT4wi,p7Ks85dWIr,[],"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-07-02T17:00:00.000Z,11520,Journey to Rishikesh,en,0-default,"Travel with Jay Shetty to one of his favorite places in India, and discover the stillness and peace waiting for you there.",70530431c9402f625721bbb846beee1e,False,True,sleep_stories,generic,False,2024-05-30T16:56:08.961Z,2024-10-19T16:07:35.990Z,Schlafgeschichte,2pY89wL6,Candace Rose Rardon,True,REW_0qO1aH,Jay Shetty,"Der ehemalige Mönch Jay Shetty ist ein New-York-Times-Bestseller-Autor, Life- und Mental-Coach, Host des Nummer-1-Podcasts im Bereich Gesundheit und Wellness, „On Purpose“, und Mitbegründer von Joyo Tea.
In seinem ersten Buch, Think Like A Monk, schöpft Jay aus seinen Erfahrungen als Mönch und aus seinem Leben nach dieser Zeit und zeigt praktische Schritte auf, mit denen jeder ein weniger angstbehaftetes, bedeutsameres Leben führen kann. Mit seinem neuen Buch, 8 Rules of Love, bietet er einen offenbarungsreichen Leitfaden zu jeder Phase der Romantik und schöpft aus antiker Weisheit und moderner Wissenschaft.",False,2022-01-13T20:54:11.359Z,2025-06-30T15:46:16.554Z,c81cd9484df30f31df7d4afed16a7ce1,image,image/jpeg,1940042.0,https://assets.calm.com/c81cd9484df30f31df7d4afed16a7ce1.jpeg,2160.0,2160.0,"['#d9815d', '#a44c31']",f70f057534823ada88089546af5316ec,image,image/png,5040583,https://assets.calm.com/f70f057534823ada88089546af5316ec.png,2160,2160,"['#aa5733', '#1e4f60']",d6649470fc9d26295f868058453f6b90,image,image/png,1939022,https://assets.calm.com/d6649470fc9d26295f868058453f6b90.png,1080,1080,"['#ac4226', '#264f64']",,,,,,,,,d6649470fc9d26295f868058453f6b90,image,image/png,1939022,https://assets.calm.com/d6649470fc9d26295f868058453f6b90.png,1080,1080,"['#ac4226', '#264f64']",f70f057534823ada88089546af5316ec,image,image/png,5040583,https://assets.calm.com/f70f057534823ada88089546af5316ec.png,2160,2160,"['#aa5733', '#1e4f60']",,"India, Train",False,2024-07-03T00:00:00.000Z,2024-07-03T15:00:00.000Z,,,,,,,,,,,"Autor, Coach, ehemaliger Mönch",
Nyw1qlp8r,VylDyclaLB,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2018-09-18T04:07:42.848Z,140,A Cure for Insomnia? Cricket Explained,en,0-default,Join legendary cricket commentator Henry Blofeld for a sleepy yet amusing introduction to the world’s most leisurely sport.,d95c99687daa8a6948a21c0114ac13b8,False,True,sleep_stories,generic,False,2018-08-27T14:29:26.895Z,2025-03-03T18:52:36.683Z,Schlafgeschichte,5oBR3qr9,Henry Blofeld,True,NJECwxpIH,Henry Blofeld,"Henry Blofeld ist ein beliebter ehemaliger englischer Sportjournalist und Sprecher, der als Cricketkommentator für BBC Radio bekannt wurde. Er hat außerdem acht Bücher zum Thema Cricket geschrieben.",False,2018-08-27T14:20:35.146Z,2018-08-28T03:28:07.697Z,3d106dc8a8b045d46453edc5b0d684bb,image,image/jpeg,86421.0,https://assets.calm.com/3d106dc8a8b045d46453edc5b0d684bb.jpeg,500.0,500.0,"['#af9798', '#9c2b30', '#5c4d4f']",2ba321b9f2efbdb3726ccfc49211b11a,image,image/jpeg,2295262,https://assets.calm.com/2ba321b9f2efbdb3726ccfc49211b11a.jpeg,1920,1920,"['#0c97b4', '#062448']",d3f5d6db8e74890ef002e2705e995dab,image,image/jpeg,9722562,https://assets.calm.com/d3f5d6db8e74890ef002e2705e995dab.jpeg,1920,1920,"['#c3421d', '#4f7509']",,,,,,,,,d3f5d6db8e74890ef002e2705e995dab,image,image/jpeg,9722562,https://assets.calm.com/d3f5d6db8e74890ef002e2705e995dab.jpeg,1920,1920,"['#c3421d', '#4f7509']",2ba321b9f2efbdb3726ccfc49211b11a,image,image/jpeg,2295262,https://assets.calm.com/2ba321b9f2efbdb3726ccfc49211b11a.jpeg,1920,1920,"['#0c97b4', '#062448']",,,,,,,,,,,,,,,,,
3ZpQc9z1qn,kPz6xJHisG,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-10-07T19:46:31.789Z,105,The Big Bad Wolf Learns Anger Management,en,0-default,The Three Little Pigs get their wish when the Big Bad Wolf masters the art of serenity,a70b7814e1811ee129b7e33cec8121fe,False,True,sleep_stories,generic,False,2019-10-07T16:52:19.397Z,2025-03-10T15:34:45.410Z,Schlafgeschichte,9kKPO5Q1,Christina Yang,True,tVCBxBgeEL,Nick Offerman,"Nick Offerman ist Schauspieler, Autor und schnitzt gerne Holz. Den größten Bekanntheitsgrad hat er als Ron Swanson in NBCs Parks & Recreation, Forest in Devs, und als Co-Moderator und Produzent von NBCs „Making It“ erlangt. Zu seinen jüngsten Projekten gehören „Colin in Black & White“ (Netflix), „Pam & Tommy (Hulu) und die Synchronisation von Beef Tobin in der FOX-Zeichentrickserie „The Great North“. Nick Offerman hat fünf New York Times-Bestseller geschrieben, darunter sein neuestes Werk „Where the Deer and the Antelope Play“. Außerdem ist er Herausgeber des Substack-Newsletters „Donkey Thoughts“.Seine Freizeit verbringt er in seiner Holzwerkstatt. Hier fertigt er schöne Dinge aus Holz, von Löffeln über Kanus bis hin zu Ukulelen.",False,2019-09-30T15:29:53.574Z,2022-06-27T16:03:40.535Z,024d6337cdd6fb7250e57efa8da5c62f,image,image/png,35195594.0,https://assets.calm.com/024d6337cdd6fb7250e57efa8da5c62f.png,4706.0,4706.0,"['#9a6949', '#21525d']",ecae1373be516d352fe9b57cadfb3c17,image,image/jpeg,11316939,https://assets.calm.com/ecae1373be516d352fe9b57cadfb3c17.jpeg,1920,1920,"['#2b9bdf', '#061871']",35e03fed612569aee72ba8156707565e,image,image/jpeg,11235025,https://assets.calm.com/35e03fed612569aee72ba8156707565e.jpeg,1920,1920,"['#2c9cdf', '#061361']",,,,,,,,,35e03fed612569aee72ba8156707565e,image,image/jpeg,11235025,https://assets.calm.com/35e03fed612569aee72ba8156707565e.jpeg,1920,1920,"['#2c9cdf', '#061361']",ecae1373be516d352fe9b57cadfb3c17,image,image/jpeg,11316939,https://assets.calm.com/ecae1373be516d352fe9b57cadfb3c17.jpeg,1920,1920,"['#2b9bdf', '#061871']",,,,,,,,,,,,,,,,,
J9LaMJ1,bjPyjLzV5,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-01-15T23:32:00.694Z,172,Queen Victoria,en,0-default,A biographical account of the early years of one of the most beloved queens in history. Music by Kip Mazuy.,99b85600c1e8074cf956cd75fa198d8c,False,True,sleep_stories,generic,False,2017-08-10T22:45:12.456Z,2023-09-06T02:17:13.856Z,Schlafgeschichte,BWYBD1yv,E. Gordon Browne,True,VJozWbHQX,Alan Sklar,"Alan Sklar schloss sein Studium in Dartmouth ab und ist seit über 25 Jahren hauptberuflich Schauspieler. Er hat über 200 Hörbücher und Tausende private Projekte für Kunden aus Gesundheitswesen, Finanzbranche und Wirtschaft sowie unzählige Radio- und Fernsehwerbespots eingesprochen. Als Stimme aus dem Off auf Firmenveranstaltungen hat er tausendmal „Sehr geehrte Damen und Herren, bitte nehmen Sie Ihre Plätze ein“ gesagt. Auf seiner Website www.alansklar.com kann man mehr über ihn erfahren.",False,2017-06-27T20:45:52.186Z,2017-06-29T22:40:00.090Z,4d69dedead6a6e617390d4d2b021119e,image,image/jpeg,30453.0,https://assets.calm.com/4d69dedead6a6e617390d4d2b021119e.jpeg,600.0,600.0,"['#4a444a', '#cba99f', '#b3b8c3']",8fd785cc40c7ff88aaa9cd99896874a8,image,image/jpeg,260765,https://assets.calm.com/8fd785cc40c7ff88aaa9cd99896874a8.jpeg,1920,1920,"['#b18735', '#581216']",485169904081a8c7dc470b1b4951bca9,image,image/jpeg,238726,https://assets.calm.com/485169904081a8c7dc470b1b4951bca9.jpeg,2400,2400,"['#ac964f', '#64231b']",1b2ea60264f64ba498c44717313374e9,image,image/jpeg,99371.0,https://assets.calm.com/1b2ea60264f64ba498c44717313374e9.jpeg,1125.0,300.0,"['#a37b31', '#673423']",485169904081a8c7dc470b1b4951bca9,image,image/jpeg,238726,https://assets.calm.com/485169904081a8c7dc470b1b4951bca9.jpeg,2400,2400,"['#ac964f', '#64231b']",1b2ea60264f64ba498c44717313374e9,image,image/jpeg,99371,https://assets.calm.com/1b2ea60264f64ba498c44717313374e9.jpeg,1125,300,"['#a37b31', '#673423']","Seit über 25 Jahren hauptberuflicher Sprecher. Liest Naturerzählungen, fiktive Geschichten und alte Schlafgeschichten.",,,,,Non-Fiction,,,,,,,,,,,
jZ4QEyj,OpNNRY474,,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-05-14T00:03:03.364Z,135,Aberystwyth by Train,en,0-default,Sit back and relax as Stephen Lyons takes you on a scenic train ride to the West Coast of Wales,8cd8dec548ef52d57f7e145ebbfb7753,False,True,sleep_stories,generic,False,2017-10-05T21:05:38.190Z,2024-10-19T16:18:35.120Z,Schlafgeschichte,9P0z24QV,Jeff Scattini,True,VeAQG4dvO,Stephen Lyons,"Stephen wurde in in London geboren und ist seit dem Alter von zwei Jahren in Nord-Wales aufgewachsen. Er hat mit seiner Frau, der ehemaligen walisischen Schauspielerin Helen Cleaves, 45 Jahre lang in Süd-Wales gelebt.

Stephen ist der offizielle Biograph des ersten walisischen Filmstars Llanelli’s Gareth Hughes und betreibt als professionelles Hobby Nachforschungen zu walisischen Berühmtheiten. Seine Gareth Hughes-Website wurde von der National Library of Wales und der British Library als wichtiger Bestandteil der Dokumentation des walisischen Erbes bezeichnet und in das UK Web Archive aufgenommen.

Stephen befasst sich auch intensiv mit dem Ersten Weltkrieg und ist Experte für die einzigartige walisische Einheit der 130. (St. John) Field Ambulance. Stephen leitet zusammen mit seiner Frau die Black Vein Miners Memorial Society, die sich um eine private Begräbnisstätte kümmert und an die vermissten Bergleute von Risca erinnert.

Stephen kocht außerdem für sein Leben gerne und ist begeisterter Genealoge. Er ist außerdem Ehren-Vizepräsident und Mitbegründer eines International Folk Festivals in Süd-Wales.",False,2017-08-30T17:41:13.289Z,2023-10-24T20:01:25.913Z,a204b71aec2c4797404bcd5426569bf1,image,image/png,402540.0,https://assets.calm.com/a204b71aec2c4797404bcd5426569bf1.png,480.0,480.0,"['#b57f64', '#5e4029']",42c898c95722dcbcd2a2ba36f700241b,image,image/jpeg,594556,https://assets.calm.com/42c898c95722dcbcd2a2ba36f700241b.jpeg,1920,1920,"['#acb71f', '#736a16']",897e0fb8f5fa03271b7b2147a8cb249e,image,image/jpeg,512157,https://assets.calm.com/897e0fb8f5fa03271b7b2147a8cb249e.jpeg,2400,2400,"['#783444', '#705f2e']",928b3a62ca90d046d03ec63df31cbd82,image,image/jpeg,159788.0,https://assets.calm.com/928b3a62ca90d046d03ec63df31cbd82.jpeg,1125.0,300.0,"['#568da8', '#2d4957']",897e0fb8f5fa03271b7b2147a8cb249e,image,image/jpeg,512157,https://assets.calm.com/897e0fb8f5fa03271b7b2147a8cb249e.jpeg,2400,2400,"['#783444', '#705f2e']",928b3a62ca90d046d03ec63df31cbd82,image,image/jpeg,159788,https://assets.calm.com/928b3a62ca90d046d03ec63df31cbd82.jpeg,1125,300,"['#568da8', '#2d4957']","Schauspieler und Synchronsprecher aus Wales. Er liest fiktive Geschichten, Reiseerzählungen und Geschichten für Kinder.",,,,,Non-Fiction,,,,,,,,,,,
